GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1890179051	2023-12-04 12:59:27.166241	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T8G1	L27226726	P	23.4603750	69.2471600	2023-09-24	12:38:00	obsr4399854	S155739349	Traveling	P22	EBIRD	30	1.010		4	1	G11190394	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835822319	2023-09-25 23:56:34.110987	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jasapar, Gujarat	L27230059	P	23.2246260	68.7924189	2023-09-24	07:34:00	obsr4425231	S150777914	Traveling	P22	EBIRD_IND	6	0.380		3	1	G10885047	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832689421	2023-10-19 12:27:37.891494	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Rudramata Bridge	L14122905	H	23.3580579	69.6952558	2023-09-22	07:22:00	obsr1326084	S150459877	Stationary	P21	EBIRD_IND	78			4	1	G10874244	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832152560	2023-12-11 08:49:57.62753	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Fot Mahadev Scrub Forest	L3547732	H	23.2443165	69.2014706	2023-09-21	16:10:00	obsr1443405	S150409127	Traveling	P22	EBIRD	159	7.789		4	1	G10871163	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1820882008	2023-09-07 06:22:47.182686	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Bhuj, Gujarat, Dam	L26973110	P	23.2752272	69.6642017	2023-09-07	08:37:00	obsr2006410	S149175468	Traveling	P22	EBIRD	120	15.120		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890181551	2023-12-04 12:59:32.077099	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T9G5	L27208746	P	23.1642959	68.9085295	2023-09-23	10:08:00	obsr4399854	S155739448	Traveling	P22	EBIRD_IND	36	1.000		3	1	G10878365	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834635670	2023-09-24 12:56:21.742098	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Jakhau - Nalia Road, Kachchh	L27216004	P	23.2489751	68.7965574	2023-09-23	16:02:00	obsr4425231	S150659206	Incidental	P20	EBIRD_IND				3	0	G10884439	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831873392	2023-10-19 13:44:21.46061	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Neeru's Courtyard Bhuj, Gujarat, IN (23.206, 69.665)	L27157653	P	23.2061527	69.6648995	2023-09-21	07:28:00	obsr1012996	S150379829	Traveling	P22	EBIRD	21	0.210		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838630623	2023-09-30 04:12:39.521183	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Hodka-Niruna Road, Kachchh IN-GJ 23.62214, 69.43279	L27228020	P	23.6221380	69.4327910	2023-09-23	17:43:00	obsr543478	S151051644	Traveling	P22	EBIRD_IND	22	5.000		2	1	G10910212	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833272032	2023-09-25 07:45:05.363469	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Amiya-Junachay Road, Junachay, Gujarat, IN (23.63, 69.006)	L27206377	P	23.6295025	69.0056290	2023-09-22	11:28:00	obsr1493800	S150522269	Traveling	P22	EBIRD	15	8.130		3	1	G10890866	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1830658216	2023-10-19 09:10:09.482403	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Neeru's Courtyard Bhuj, Gujarat, IN (23.206, 69.665)	L27157653	P	23.2061527	69.6648995	2023-09-19	17:21:00	obsr1012996	S150261401	Traveling	P22	EBIRD	78	1.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835870068	2023-12-04 12:59:22.056494	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T13G1	L27256834	P	22.8037957	69.4152401	2023-09-24	10:16:00	obsr1497019	S150782176	Traveling	P22	EBIRD_IND	60	1.000		1	1	G11248114	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834827905	2023-10-20 10:55:29.680708	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					NH 41, Kachchh IN-GJ 23.64108, 68.54357	L27207048	P	23.6410760	68.5435730	2023-09-23	07:27:00	obsr1760253	S150678128	Traveling	P22	EBIRD	25	1.976		1	1	G10886581	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1827273589	2023-10-30 18:26:28.083085	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Banni Wetlands	L27092791	P	23.5120367	69.6624631	2023-09-15	16:40:00	obsr359982	S149922160	Traveling	P22	EBIRD	92	10.400		1	1	G10843394	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180911	2023-12-04 12:59:31.08815	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T12G7	L27213067	P	23.2466266	69.3941331	2023-09-23	15:58:00	obsr4399854	S155739424	Traveling	P22	EBIRD	43	1.020		3	1	G10880463	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1921081404	2024-01-11 00:46:32.497882	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T11G5	L27332953	P	23.0245790	69.0681950	2023-09-24	13:59:00	obsr1469238	S158614184	Traveling	P22	EBIRD	68	1.106		4	1	G10917746	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1825788203	2023-12-11 08:49:48.767327	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Chhari Dhandh Conservation Reserve	L3135946	H	23.5822381	69.3151474	2023-09-10	06:30:00	obsr987225	S149764143	Traveling	P22	EBIRD	210	15.000		4	1	G10834180	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834218433	2023-10-19 12:27:50.799993	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T29G3 Unnamed Road, Thoriari, Gujarat, IN (23.342, 70.761)	L27225546	P	23.3416663	70.7611148	2023-09-24	09:40:00	obsr1202258	S150614333	Traveling	P22	EBIRD	47	1.150		4	1	G10883732	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890179331	2023-12-04 12:59:28.030093	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T22G3	L27226204	P	23.7653350	69.8318380	2023-09-23	08:53:00	obsr4399854	S155739361	Traveling	P22	EBIRD	81	1.004		3	1	G10884025	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834416715	2023-09-24 09:21:33.031992	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Mandvi, Kachchh IN-GJ 22.97738, 69.33748	L27207166	P	22.9773830	69.3374760	2023-09-23	07:49:00	obsr359132	S150526446	Traveling	P22	EBIRD	12	14.772		8	0	G10877906	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833682004	2023-10-20 12:33:57.371252	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G6	L27207182	P	23.5603369	70.4901981	2023-09-23	07:54:00	obsr759009	S150563326	Traveling	P22	EBIRD	25	1.200		2	1	G10879678	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838615177	2023-12-11 08:50:39.432054	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Banni Grasslands--Lodai	L5372104	H	23.4383142	69.9236441	2023-09-30	06:42:00	obsr562621	S151050282	Traveling	P22	EBIRD_IND	306	33.346		10	1	G10910127	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833319915	2023-09-22 22:37:08.155555	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T29G5	L27207196	P	23.4228854	70.6725939	2023-09-23	06:52:00	obsr1202258	S150526604	Traveling	P22	EBIRD	49	0.770		4	1	G10877919	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1846758189	2023-10-17 06:13:57.234169	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Koteshwer Highway, Kanoj, Gujarat, IN (23.68, 68.572)	L27208387	P	23.6799605	68.5720553	2023-09-23	07:19:00	obsr4422497	S151857801	Traveling	P22	EBIRD	7	0.100		5	1	G10878279	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835892528	2023-10-19 14:25:31.786046	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC23_T13G7	L27257279	P	22.8822454	69.3977564	2023-09-24	16:53:00	obsr1497019	S150783990	Traveling	P22	EBIRD_IND	60	1.000		2	1	G10895327	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838865923	2023-09-30 11:11:18.691692	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T18G7	L27217417	P	23.3954516	69.6327267	2023-09-23	17:17:00	obsr1521950	S151079641	Traveling	P22	EBIRD	34	1.000		5	1	G10911571	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180714	2023-12-04 12:59:30.624413	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G4	L27210210	P	23.4843413	70.3558065	2023-09-23	16:13:00	obsr4399854	S155739414	Traveling	P22	EBIRD	120	2.320		3	1	G10879627	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833499458	2023-09-26 05:33:23.929658	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Dahisara-Chundi Road, Dahinsara, Gujarat, IN (23.085, 69.525)	L27208274	P	23.0847920	69.5252972	2023-09-23	16:12:00	obsr1482325	S150541627	Traveling	P22	EBIRD	3	1.800		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890181215	2023-12-04 12:59:31.553652	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T31_G6	L27209931	P	23.3294651	70.1612214	2023-09-23	15:29:00	obsr4399854	S155739435	Traveling	P22	EBIRD	23	1.040		4	1	G10878604	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833345204	2023-12-11 08:49:31.184925	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					T19-G1	L27207457	P	22.9532105	69.6734557	2023-09-23	07:14:00	obsr612947	S150527912	Traveling	P22	EBIRD_IND	95	1.000		3	1	G10878018	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834344494	2023-09-24 07:17:50.28508	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Balarar-Lodrani Road, Kachchh, Gujarat, IN (23.849, 70.667)	L27225261	P	23.8493235	70.6671052	2023-09-24	09:26:00	obsr1526687	S150625411	Traveling	P22	EBIRD	21	7.350		3	1	G10883635	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833419428	2023-10-20 10:58:11.756703	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T9G5	L27208746	P	23.1642959	68.9085295	2023-09-23	10:08:00	obsr494050	S150533507	Traveling	P22	EBIRD_IND	36	1.000		3	1	G10878365	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833565727	2023-10-20 13:25:07.703635	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Mauvana-Bela Road, Kachchh, Gujarat, IN (23.837, 70.842)	L27212415	P	23.8365720	70.8421135	2023-09-23	16:26:00	obsr1493800	S150550100	Traveling	P22	EBIRD	19	5.820		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835128970	2023-12-11 08:49:40.208421	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Khavda-Jamkundaliya Road, Dhoravar, Gujarat, IN (23.827, 69.844)	L27243475	P	23.8265820	69.8436790	2023-09-25	06:48:00	obsr2176608	S150706173	Traveling	P22	EBIRD	227	72.410		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834298827	2023-09-24 09:55:13.303901	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Nakhatrana, Kachchh IN-GJ 23.38572, 69.31604	L27227252	P	23.3857180	69.3160370	2023-09-23	08:24:00	obsr226203	S150621961	Incidental	P20	EBIRD_IND				3	0	G10885085	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1827426000	2023-12-11 08:49:48.778694	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Chhari Dhandh Conservation Reserve	L3135946	H	23.5822381	69.3151474	2023-09-10	06:30:00	obsr807222	S149938478	Traveling	P22	EBIRD	210	15.000		4	1	G10834180	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834697972	2023-12-11 08:48:42.571746	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Roha Fort Forest	L14876854	H	23.2001430	69.2683180	2023-09-24	17:15:00	obsr2121818	S150664970	Traveling	P22	EBIRD_IND	85	1.500		6	1	G10885044	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833729808	2023-10-19 00:38:01.174549	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Piyoni Mahadev	L13160435	H	23.2790435	69.1805220	2023-09-23	16:55:00	obsr1278723	S150568566	Traveling	P22	EBIRD_IND	7	1.760		3	1	G10880017	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1825118559	2023-10-20 12:25:37.983365	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Vithon Road, Angiya Mota, Gujarat, IN (23.323, 69.322)	L27051215	P	23.3228766	69.3218146	2023-09-12	15:05:00	obsr633406	S149698206	Traveling	P22	EBIRD	30	19.860		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835566995	2023-09-25 15:33:22.705379	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T5G7	L27225569	P	23.5642030	69.0104130	2023-09-24	09:39:00	obsr1237952	S150752653	Traveling	P22	EBIRD_IND	45	1.000		3	1	G10883962	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835442106	2023-12-11 08:49:36.330225	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G7	L27224988	P	23.5749574	70.4111948	2023-09-24	07:36:00	obsr759009	S150739692	Traveling	P22	EBIRD	82	4.780		2	1	G10891907	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832838847	2023-09-22 11:16:11.703139	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Nani Aral, Moti Aral, Gichado village, and Layari river side, Banni	L9887215	H	23.4619556	69.2987370	2023-09-22	17:41:00	obsr667026	S150478284	Traveling	P22	EBIRD	28	5.582		8	1	G10875337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1826495392	2023-09-14 04:10:39.391075	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Railway Station Inner Ring Road, Bhuj IN-GJ 23.26520, 69.67925	L27077794	P	23.2652000	69.6792480	2023-09-14	06:50:00	obsr676163	S149844538	Traveling	P22	EBIRD	41	16.888		4	1	G10837810	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1830583989	2023-10-30 18:27:59.91087	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Roji Mataji Mandir, Kutch, Gujrat IN	L27156014	P	23.3334483	69.7877217	2023-09-19	08:10:00	obsr2061595	S150252109	Traveling	P22	EBIRD	43	0.210		4	1	G10870093	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1837881090	2023-10-18 23:40:14.448483	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				5					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T11G4	L27292680	P	22.9853220	69.1317940	2023-09-23	07:04:00	obsr1240749	S150977146	Traveling	P22	EBIRD	71	1.026		3	1	G10908069	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834410824	2023-12-11 08:49:39.339938	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Unnamed Road, Punrajpur, Gujarat, IN (23.78, 68.722)	L27228492	P	23.7800675	68.7224882	2023-09-24	13:18:00	obsr1008779	S150634089	Incidental	P20	EBIRD				4	0	G10884688	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1831348989	2023-10-20 14:32:48.478516	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Chhari Dhandh Conservation Reserve	L3135946	H	23.5822381	69.3151474	2023-09-20	14:56:00	obsr2701602	S150326429	Traveling	P22	EBIRD	193	26.350		3	1	G10866815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1903916287	2023-12-23 08:16:37.579686	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T16G6	L27226780	P	23.4538060	69.4706970	2023-09-24	07:43:00	obsr1419186	S156914852	Traveling	P22	EBIRD_IND	57	1.024		1	1	G10884097	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1835247830	2023-09-25 07:45:05.363469	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Amiya-Junachay Road, Junachay, Gujarat, IN (23.63, 69.006)	L27206377	P	23.6295025	69.0056290	2023-09-22	11:28:00	obsr1241180	S150715837	Traveling	P22	EBIRD	15	8.130		3	1	G10890866	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838869379	2023-10-30 18:33:13.756398	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T18G6	L27217715	P	23.3566761	69.6933788	2023-09-23	18:32:00	obsr1521950	S151079750	Traveling	P22	EBIRD	45	1.030		5	1	G10880548	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833614291	2023-10-22 21:16:08.027962	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T20G2	L27209329	P	22.9324066	69.9892786	2023-09-23	09:30:00	obsr2275052	S150555883	Stationary	P21	EBIRD	61			2	1	G10879336	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833326865	2023-09-22 22:33:35.345484	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Nani Aral, Moti Aral, Gichado village, and Layari river side, Banni	L9887215	H	23.4619556	69.2987370	2023-09-22	17:41:00	obsr359132	S150526447	Traveling	P22	EBIRD	28	5.582		8	1	G10875337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1832626268	2023-12-11 08:48:36.935073	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Rudramata Bridge	L14122905	H	23.3580579	69.6952558	2023-09-22	07:22:00	obsr2395706	S150454275	Stationary	P21	EBIRD_IND	78			4	1	G10874244	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833675539	2023-09-23 11:35:05.480374	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Ramvav-Kanthkot Highway, Kachchh, Gujarat, IN (23.52, 70.476)	L27207586	P	23.5203045	70.4757996	2023-09-23	08:56:00	obsr759009	S150562888	Traveling	P22	EBIRD	23	7.110		3	1	G10879668	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1834256086	2023-12-11 08:49:37.582525	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T22G1	L27226160	P	23.7238400	69.8693850	2023-09-23	07:02:00	obsr645135	S150617384	Traveling	P22	EBIRD	72	1.005		3	1	G10884026	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833333718	2023-10-20 10:32:34.733852	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T4G4 Lakhpat, Kachchh IN-GJ 23.56479, 68.65657	L27207440	P	23.5647880	68.6565650	2023-09-23	07:59:00	obsr753720	S150527826	Traveling	P22	EBIRD	50	0.999		4	1	G10894797	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1838612768	2023-12-11 08:50:48.331934	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Epicenter Homestay, Lodai, Gujarat	L8402271	H	23.3878323	69.9032915	2023-09-30	12:33:00	obsr966072	S151050067	Traveling	P22	EBIRD	300	54.000		14	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1870077526	2023-12-04 12:59:21.29577	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					Kachchh, Gujarat, IN (22.865, 69.283)	L27855705	P	22.8650722	69.2829499	2023-09-23	18:19:00	obsr2176608	S153989031	Traveling	P22	EBIRD	22	0.720		3	1	G11248113	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1833561603	2023-10-19 12:04:26.03631	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T15G1	L27211640	P	22.9711178	69.5342665	2023-09-23	17:59:00	obsr2335329	S150546015	Traveling	P22	EBIRD_IND	42	1.180		3	1	G10879087	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1890180386	2023-12-04 12:59:29.897111	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC2023_T14G4	L27209245	P	23.0415494	69.3437180	2023-09-23	07:05:00	obsr4399854	S155739401	Traveling	P22	EBIRD_IND	58	1.000		3	1	G10878491	0	1	0		Team 14 Grid 4		
URN:CornellLabOfOrnithology:EBIRD:OBS1833663195	2023-09-23 20:33:59.538111	9795	species	avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					India	IN	Gujarat	IN-GJ	Kachchh	IN-GJ-KA					PMC_23 T32G3	L27208060	P	23.4259116	70.4561331	2023-09-23	10:43:00	obsr413366	S150530533	Traveling	P22	EBIRD	90	1.720		3	1	G10879670	0	1	0				
